date,value
2016-04-01,36.3977546692
2016-04-04,36.3977546692
2016-04-05,35.6129074097
2016-04-06,36.2015419006
2016-04-07,36.0053367615
2016-04-08,37.0518035889
2016-04-11,36.8228874207
2016-04-12,37.6731491089
2016-04-13,38.7196273804
2016-04-14,38.8831367493
2016-04-15,38.5234222412
2016-04-18,38.8177375793
2016-04-19,39.4063796997
2016-04-20,39.6353034973
2016-04-21,39.6353034973
2016-04-22,39.9296112061
2016-04-25,39.6679954529
2016-04-26,39.504486084
2016-04-27,39.471786499
2016-04-28,37.6731491089
2016-04-29,37.346118927
2016-05-02,38.0328788757
2016-05-03,37.6731491089
2016-05-04,37.346118927
2016-05-05,37.542339325
2016-05-06,37.7385559082
2016-05-09,37.7058601379
2016-05-10,38.6542243958
2016-05-11,37.9347648621
2016-05-12,38.2290916443
2016-05-13,37.7058601379
2016-05-16,38.2290916443
2016-05-17,37.967464447
2016-05-18,38.0001716614
2016-05-19,37.7385559082
2016-05-20,38.0001716614
2016-05-23,37.8366546631
2016-05-24,38.1309814453
2016-05-25,38.3926010132
2016-05-26,38.3599014282
2016-05-27,38.2617874146
2016-05-31,38.5561218262
2016-06-01,38.5234222412
2016-06-02,38.196395874
2016-06-03,38.3599014282
2016-06-06,38.75233078
2016-06-07,39.013961792
2016-06-08,39.2428703308
2016-06-09,38.7850341797
2016-06-10,38.098285675
2016-06-13,37.411529541
2016-06-14,37.2480201721
2016-06-15,37.6077461243
2016-06-16,37.4442214966
2016-06-17,37.3788337708
2016-06-20,38.2290916443
2016-06-21,38.4907150269
2016-06-22,38.1347351074
2016-06-23,38.9916992188
2016-06-24,37.376663208
2016-06-27,37.1789016724
2016-06-28,37.7392120361
2016-06-29,38.2336235046
2016-06-30,37.9040184021
2016-07-01,37.838104248
2016-07-05,37.838104248
2016-07-06,37.838104248
2016-07-07,37.871055603
2016-07-08,38.1347351074
2016-07-11,39.0576248169
2016-07-12,39.2883453369
2016-07-13,39.2224159241
2016-07-14,39.2883453369
2016-07-15,39.1565093994
2016-07-18,39.2553939819
2016-07-19,38.9916992188
2016-07-20,39.3213119507
2016-07-21,39.0246696472
2016-07-22,39.0905838013
2016-07-25,38.9587440491
2016-07-26,38.9916992188
2016-07-27,39.0576248169
2016-07-28,39.0576248169
2016-07-29,39.7497825623
2016-08-01,39.8816223145
2016-08-02,39.3872108459
2016-08-03,39.1894607544
2016-08-04,39.7497825623
2016-08-05,39.8816223145
2016-08-08,40.046421051
2016-08-09,40.4089889526
2016-08-10,40.5408172607
2016-08-11,40.8374710083
2016-08-12,40.639705658
2016-08-15,40.8704223633
2016-08-16,40.5078582764
2016-08-17,40.8374710083
2016-08-18,40.639705658
2016-08-19,40.5408172607
2016-08-22,40.7715454102
2016-08-23,40.8045120239
2016-08-24,40.7715454102
2016-08-25,40.5737915039
2016-08-26,40.2771453857
2016-08-29,40.4089889526
2016-08-30,40.4089889526
2016-08-31,40.4749069214
2016-09-01,40.7715454102
2016-09-02,41.0681877136
2016-09-06,41.2989044189
2016-09-07,41.4966659546
2016-09-08,41.2989044189
2016-09-09,40.639705658
2016-09-12,40.9693069458
2016-09-13,40.2441825867
2016-09-14,39.980506897
2016-09-15,40.1782684326
2016-09-16,39.8486633301
2016-09-19,39.980506897
2016-09-20,40.5408172607
2016-09-21,41.7273750305
2016-09-22,42.254737854
2016-09-23,41.6614646912
2016-09-26,41.2989044189
2016-09-27,41.7603416443
2016-09-28,41.6944236755
2016-09-29,41.3977928162
2016-09-30,41.3318710327
2016-10-03,41.2000236511
2016-10-04,40.9693069458
2016-10-05,41.2329788208
2016-10-06,41.0352249146
2016-10-07,41.0352249146
2016-10-10,41.1670608521
2016-10-11,40.8045120239
2016-10-12,40.7385864258
2016-10-13,40.6726646423
2016-10-14,40.6726646423
2016-10-17,40.7056236267
2016-10-18,40.936340332
2016-10-19,41.0681877136
2016-10-20,41.4307403564
2016-10-21,41.4307403564
2016-10-24,41.4966659546
2016-10-25,41.5296173096
2016-10-26,41.4637031555
2016-10-27,41.5296173096
2016-10-28,41.5955505371
2016-10-31,41.6285057068
2016-11-01,41.4637031555
2016-11-02,41.2000236511
2016-11-03,41.2989044189
2016-11-04,40.8045120239
2016-11-07,41.0929069519
2016-11-08,41.0434646606
2016-11-09,40.6973876953
2016-11-10,40.7303466797
2016-11-11,40.7880249023
2016-11-14,40.8374710083
2016-11-15,40.9033851624
2016-11-16,40.7056236267
2016-11-17,41.3153839111
2016-11-18,40.6973876953
2016-11-21,41.0269851685
2016-11-22,41.1258659363
2016-11-23,41.1258659363
2016-11-25,40.7797851562
2016-11-28,41.1341056824
2016-11-29,41.1753082275
2016-11-30,41.1093864441
2016-12-01,40.7633132935
2016-12-02,40.8869018555
2016-12-05,40.8374710083
2016-12-06,41.0187416077
2016-12-07,41.6285057068
2016-12-08,42.1064186096
2016-12-09,42.2300224304
2016-12-12,41.8180274963
2016-12-13,42.3124275208
2016-12-14,41.6614646912
2016-12-15,41.6614646912
2016-12-16,41.2989044189
2016-12-19,41.6532211304
2016-12-20,41.6944236755
2016-12-21,41.4718475342
2016-12-22,41.405166626
2016-12-23,41.4801864624
2016-12-27,41.2217674255
2016-12-28,41.1634216309
2016-12-29,40.7466163635
2016-12-30,40.7299423218
2017-01-03,41.0633811951
2017-01-04,41.8886528015
2017-01-05,42.130405426
2017-01-06,42.0637130737
2017-01-09,42.1053924561
2017-01-10,41.9470062256
2017-01-11,42.2220993042
2017-01-12,42.1554107666
2017-01-13,42.4221687317
2017-01-17,41.9470062256
2017-01-18,41.9386749268
2017-01-19,41.8219718933
2017-01-20,42.0887298584
2017-01-23,42.1137275696
2017-01-24,42.2220993042
2017-01-25,42.6639175415
2017-01-26,42.7222595215
2017-01-27,42.3721504211
2017-01-30,42.2554397583
2017-01-31,42.1554107666
2017-02-01,42.3804893494
2017-02-02,42.3638076782
2017-02-03,42.5555381775
2017-02-06,42.488861084
2017-02-07,42.4638404846
2017-02-08,42.5888900757
2017-02-09,42.5305366516
2017-02-10,42.8306274414
2017-02-13,42.9973526001
2017-02-14,42.6889228821
2017-02-15,42.6472358704
2017-02-16,42.6972618103
2017-02-17,42.6722450256
2017-02-21,43.0306968689
2017-02-22,43.08070755
2017-02-23,43.0390319824
2017-02-24,42.9473419189
2017-02-27,42.8139572144
2017-02-28,42.7055892944
2017-03-01,43.2057571411
2017-03-02,42.7972869873
2017-03-03,42.8222961426
2017-03-06,42.7222595215
2017-03-07,42.6222343445
2017-03-08,42.488861084
2017-03-09,42.488861084
2017-03-10,42.7972869873
2017-03-13,43.0140228271
2017-03-14,42.713924408
2017-03-15,43.1473999023
2017-03-16,43.0640487671
2017-03-17,43.2057571411
2017-03-20,43.2140884399
2017-03-21,42.8806381226
2017-03-22,42.9389953613
2017-03-23,42.9723358154
2017-03-24,43.2390975952
2017-03-27,43.2641105652
2017-03-28,43.6308860779
2017-03-29,43.5725440979
2017-03-30,43.3307914734
2017-03-31,42.9306526184
2017-04-03,43.1473999023
